time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn
27,v3,v8,20.0,190.02,30.0,0.6,0.9501,0.6,14.8403,True
27,v3,v7,20.0,220.0,10.0,0.6,1.1,0.2,15.0141,True
27,v3,v12,20.0,250.02,0.0,0.6,1.2501,0.0,15.2041,True
27,v4,v8,40.0,80.0,10.0,1.0,0.4,0.2,35.8928,False
27,v4,v11,40.0,80.06,20.0,1.0,0.4003,0.4,35.7161,False
27,v4,v3,40.0,110.04,20.0,1.0,0.5502,0.4,35.4398,False
27,v4,v7,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
27,v4,v12,40.0,140.0,20.0,1.0,0.7,0.4,35.2306,True
28,v1,v2,40.0,80.06,20.0,1.0,0.4003,0.4,35.7161,False
28,v1,v6,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
28,v1,v5,40.0,190.0,10.0,1.0,0.95,0.2,35.1415,True
28,v1,v10,40.0,250.02,0.0,1.0,1.2501,0.0,35.2041,True
28,v1,v13,40.0,300.0,30.0,1.0,1.5,0.6,34.4437,True
28,v2,v1,20.0,80.06,20.0,0.6,0.4003,0.4,15.7161,True
28,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
28,v2,v5,20.0,270.02,10.0,0.6,1.3501,0.2,14.8362,True
28,v2,v10,20.0,330.0,20.0,0.6,1.65,0.4,14.4859,True
28,v2,v13,20.0,380.01,10.0,0.6,1.9001,0.2,14.5394,True
28,v3,v4,20.0,90.05,10.0,0.6,0.4502,0.2,15.79,True
28,v3,v11,20.0,150.0,10.0,0.6,0.75,0.2,15.3468,True
28,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,15.2906,True
28,v3,v7,20.0,210.0,10.0,0.6,1.05,0.2,15.0545,True
28,v3,v12,20.0,250.02,10.0,0.6,1.2501,0.2,14.903,True
28,v4,v11,40.0,60.07,0.0,1.0,0.3004,0.0,36.4426,False
28,v4,v8,40.0,70.0,20.0,1.0,0.35,0.4,35.8327,False
28,v4,v3,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
28,v4,v7,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
28,v4,v12,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
29,v1,v2,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
29,v1,v6,40.0,110.04,20.0,1.0,0.5502,0.4,35.4398,False
29,v1,v5,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
29,v1,v10,40.0,250.02,0.0,1.0,1.2501,0.0,35.2041,True
29,v1,v13,40.0,270.0,10.0,1.0,1.35,0.2,34.8362,True
29,v2,v1,20.0,100.04,10.0,0.6,0.5002,0.2,15.6986,True
29,v2,v6,20.0,210.0,10.0,0.6,1.05,0.2,15.0545,True
29,v2,v5,20.0,280.02,0.0,0.6,1.4001,0.0,15.1056,True
29,v2,v10,20.0,350.0,10.0,0.6,1.75,0.2,14.6108,True
29,v2,v13,20.0,370.01,0.0,0.6,1.8501,0.0,14.8636,True
29,v3,v4,20.0,100.04,10.0,0.6,0.5002,0.2,15.6986,True
29,v3,v8,20.0,150.03,20.0,0.6,0.7501,0.4,15.1705,True
29,v3,v11,20.0,160.0,10.0,0.6,0.8,0.2,15.2907,True
29,v3,v7,20.0,220.0,10.0,0.6,1.1,0.2,15.0141,True
29,v3,v12,20.0,240.02,10.0,0.6,1.2001,0.2,14.9385,True
29,v4,v8,40.0,50.0,30.0,1.0,0.25,0.6,36.0,False
29,v4,v11,40.0,60.07,0.0,1.0,0.3004,0.0,36.4426,False
29,v4,v3,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
29,v4,v7,40.0,120.04,20.0,1.0,0.6002,0.4,35.3642,False
29,v4,v12,40.0,140.0,20.0,1.0,0.7,0.4,35.2306,True
30,v1,v6,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
30,v1,v2,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
30,v1,v5,40.0,170.0,10.0,1.0,0.85,0.2,35.2381,True
30,v1,v10,40.0,250.02,10.0,1.0,1.2501,0.2,34.903,True
30,v1,v13,40.0,260.0,10.0,1.0,1.3,0.2,34.869,True
30,v2,v1,20.0,110.04,10.0,0.6,0.5502,0.2,15.6159,True
30,v2,v6,20.0,200.0,0.0,0.6,1.0,0.0,15.3979,True
30,v2,v5,20.0,280.02,0.0,0.6,1.4001,0.0,15.1056,True
30,v2,v10,20.0,360.0,0.0,0.6,1.8,0.0,14.8874,True
30,v2,v13,20.0,370.01,0.0,0.6,1.8501,0.0,14.8636,True
30,v3,v4,20.0,90.05,20.0,0.6,0.4502,0.4,15.6139,True
30,v3,v11,20.0,150.0,20.0,0.6,0.75,0.4,15.1707,True
30,v3,v8,20.0,170.03,10.0,0.6,0.8501,0.2,15.2379,True
30,v3,v7,20.0,230.0,20.0,0.6,1.15,0.4,14.7994,True
30,v3,v12,20.0,250.02,20.0,0.6,1.2501,0.4,14.7269,True
30,v4,v11,40.0,60.07,0.0,1.0,0.3004,0.0,36.4426,False
30,v4,v8,40.0,80.0,30.0,1.0,0.4,0.6,35.5918,False
30,v4,v3,40.0,90.05,20.0,1.0,0.4502,0.4,35.6139,False
30,v4,v7,40.0,140.03,40.0,1.0,0.7002,0.8,35.0086,True
30,v4,v12,40.0,160.0,0.0,1.0,0.8,0.0,35.5918,True
31,v1,v2,40.0,100.04,0.0,1.0,0.5002,0.0,35.9996,False
31,v1,v6,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
31,v1,v5,40.0,180.0,20.0,1.0,0.9,0.4,35.0123,True
31,v1,v10,40.0,260.02,0.0,1.0,1.3001,0.0,35.17,True
31,v1,v13,40.0,270.0,20.0,1.0,1.35,0.4,34.6602,True
31,v2,v1,20.0,100.04,0.0,0.6,0.5002,0.0,15.9996,True
31,v2,v6,20.0,200.0,20.0,0.6,1.0,0.4,14.9208,True
31,v2,v5,20.0,280.02,20.0,0.6,1.4001,0.4,14.6285,True
31,v2,v10,20.0,360.0,0.0,0.6,1.8,0.0,14.8874,True
31,v2,v13,20.0,370.01,20.0,0.6,1.8501,0.4,14.3864,True
31,v3,v4,20.0,110.04,10.0,0.6,0.5502,0.2,15.6159,True
31,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,15.2906,True
31,v3,v11,20.0,170.0,30.0,0.6,0.85,0.6,14.937,True
31,v3,v7,20.0,210.0,0.0,0.6,1.05,0.0,15.3556,True
31,v3,v12,20.0,270.02,0.0,0.6,1.3501,0.0,15.1372,True
31,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
31,v4,v11,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
31,v4,v7,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
31,v4,v3,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
31,v4,v12,40.0,160.0,10.0,1.0,0.8,0.2,35.2907,True
32,v1,v2,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
32,v1,v6,40.0,120.04,20.0,1.0,0.6002,0.4,35.3642,False
32,v1,v5,40.0,160.0,0.0,1.0,0.8,0.0,35.5918,True
32,v1,v10,40.0,260.02,20.0,1.0,1.3001,0.4,34.6929,True
32,v1,v9,40.0,290.0,10.0,1.0,1.45,0.2,34.7742,True
32,v2,v1,20.0,100.04,20.0,0.6,0.5002,0.4,15.5225,True
32,v2,v6,20.0,220.0,0.0,0.6,1.1,0.0,15.3152,True
32,v2,v5,20.0,260.02,20.0,0.6,1.3001,0.4,14.6929,True
32,v2,v10,20.0,360.0,0.0,0.6,1.8,0.0,14.8874,True
32,v2,v9,20.0,390.01,10.0,0.6,1.9501,0.2,14.5168,True
32,v3,v4,20.0,100.04,20.0,0.6,0.5002,0.4,15.5225,True
32,v3,v8,20.0,150.03,20.0,0.6,0.7501,0.4,15.1705,True
32,v3,v11,20.0,200.0,40.0,0.6,1.0,0.8,14.699,True
32,v3,v7,20.0,210.0,30.0,0.6,1.05,0.6,14.7535,True
32,v3,v12,20.0,270.02,10.0,0.6,1.3501,0.2,14.8362,True
32,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
32,v4,v3,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
32,v4,v11,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
32,v4,v7,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
32,v4,v12,40.0,170.0,10.0,1.0,0.85,0.2,35.2381,True
33,v1,v2,40.0,80.06,40.0,1.0,0.4003,0.8,35.4942,True
33,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
33,v1,v5,40.0,160.0,30.0,1.0,0.8,0.6,34.9897,True
33,v1,v10,40.0,280.02,10.0,1.0,1.4001,0.2,34.8046,True
33,v1,v9,40.0,300.0,20.0,1.0,1.5,0.4,34.5686,True
33,v2,v1,20.0,80.06,40.0,0.6,0.4003,0.8,15.4942,True
33,v2,v6,20.0,220.0,30.0,0.6,1.1,0.6,14.7131,True
33,v2,v5,20.0,240.02,10.0,0.6,1.2001,0.2,14.9385,True
33,v2,v10,20.0,360.0,30.0,0.6,1.8,0.6,14.2853,True
33,v2,v9,20.0,380.01,20.0,0.6,1.9001,0.4,14.3633,True
33,v3,v4,20.0,80.06,0.0,0.6,0.4003,0.0,16.1932,True
33,v3,v8,20.0,130.03,20.0,0.6,0.6502,0.4,15.2948,True
33,v3,v11,20.0,160.0,10.0,0.6,0.8,0.2,15.2907,True
33,v3,v7,20.0,180.0,20.0,0.6,0.9,0.4,15.0123,True
33,v3,v12,20.0,260.02,10.0,0.6,1.3001,0.2,14.869,True
33,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,36.1249,False
33,v4,v3,40.0,80.06,0.0,1.0,0.4003,0.0,36.1932,False
33,v4,v11,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
33,v4,v7,40.0,100.04,20.0,1.0,0.5002,0.4,35.5225,False
33,v4,v12,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
34,v1,v2,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
34,v1,v6,40.0,150.03,10.0,1.0,0.7501,0.2,35.3466,False
34,v1,v5,40.0,190.0,10.0,1.0,0.95,0.2,35.1415,True
34,v1,v10,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
34,v1,v9,40.0,320.0,20.0,1.0,1.6,0.4,34.5126,True
34,v2,v1,20.0,40.11,20.0,0.6,0.2006,0.4,16.3163,True
34,v2,v6,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
34,v2,v5,20.0,230.02,10.0,0.6,1.1501,0.2,14.9754,True
34,v2,v10,20.0,330.0,10.0,0.6,1.65,0.2,14.6619,True
34,v2,v9,20.0,360.01,0.0,0.6,1.8001,0.0,14.8874,True
34,v3,v4,20.0,80.06,10.0,0.6,0.4003,0.2,15.8922,True
34,v3,v8,20.0,110.04,10.0,0.6,0.5502,0.2,15.6159,True
34,v3,v11,20.0,150.0,20.0,0.6,0.75,0.4,15.1707,True
34,v3,v7,20.0,160.0,0.0,0.6,0.8,0.0,15.5918,True
34,v3,v12,20.0,250.02,30.0,0.6,1.2501,0.6,14.602,True
34,v4,v8,40.0,30.0,20.0,1.0,0.15,0.4,36.5686,False
34,v4,v11,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
34,v4,v3,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
34,v4,v7,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
34,v4,v12,40.0,170.0,20.0,1.0,0.85,0.4,35.062,True
35,v1,v2,40.0,20.22,0.0,1.0,0.1011,0.0,37.3883,False
35,v1,v6,40.0,160.03,0.0,1.0,0.8001,0.0,35.5916,True
35,v1,v5,40.0,200.0,20.0,1.0,1.0,0.4,34.9208,True
35,v1,v10,40.0,300.01,10.0,1.0,1.5001,0.2,34.7447,True
35,v1,v9,40.0,340.0,20.0,1.0,1.7,0.4,34.4599,True
35,v2,v1,20.0,20.22,0.0,0.6,0.1011,0.0,17.3883,False
35,v2,v6,20.0,180.0,0.0,0.6,0.9,0.0,15.4895,True
35,v2,v5,20.0,220.02,20.0,0.6,1.1001,0.4,14.838,True
35,v2,v10,20.0,320.0,10.0,0.6,1.6,0.2,14.6887,True
35,v2,v9,20.0,360.01,20.0,0.6,1.8001,0.4,14.4102,True
35,v3,v4,20.0,70.06,0.0,0.6,0.3503,0.0,16.309,True
35,v3,v8,20.0,120.04,40.0,0.6,0.6002,0.8,15.1424,True
35,v3,v11,20.0,130.0,40.0,0.6,0.65,0.8,15.0731,True
35,v3,v7,20.0,160.0,10.0,0.6,0.8,0.2,15.2907,True
35,v3,v12,20.0,220.02,10.0,0.6,1.1001,0.2,15.014,True
35,v4,v8,40.0,50.0,40.0,1.0,0.25,0.8,35.9031,True
35,v4,v11,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
35,v4,v3,40.0,70.06,0.0,1.0,0.3503,0.0,36.309,False
35,v4,v7,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
35,v4,v12,40.0,150.0,10.0,1.0,0.75,0.2,35.3468,False
36,v1,v2,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
36,v1,v6,40.0,160.03,0.0,1.0,0.8001,0.0,35.5916,True
36,v1,v5,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
36,v1,v10,40.0,310.01,10.0,1.0,1.5501,0.2,34.7162,True
36,v1,v9,40.0,320.0,0.0,1.0,1.6,0.0,34.9897,True
36,v2,v1,20.0,20.22,10.0,0.6,0.1011,0.2,17.0872,False
36,v2,v6,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
36,v2,v5,20.0,200.02,0.0,0.6,1.0001,0.0,15.3978,True
36,v2,v10,20.0,330.0,20.0,0.6,1.65,0.4,14.4859,True
36,v2,v9,20.0,340.01,10.0,0.6,1.7001,0.2,14.636,True
36,v3,v4,20.0,70.06,10.0,0.6,0.3503,0.2,16.008,True
36,v3,v8,20.0,80.06,10.0,0.6,0.4003,0.2,15.8922,True
36,v3,v11,20.0,90.0,30.0,0.6,0.45,0.6,15.4895,True
36,v3,v7,20.0,150.0,30.0,0.6,0.75,0.6,15.0458,True
36,v3,v12,20.0,210.02,20.0,0.6,1.0501,0.4,14.8784,True
36,v4,v8,40.0,10.0,0.0,1.0,0.05,0.0,38.0,False
36,v4,v11,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
36,v4,v3,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
36,v4,v7,40.0,80.06,20.0,1.0,0.4003,0.4,35.7161,False
36,v4,v12,40.0,140.0,10.0,1.0,0.7,0.2,35.4067,False
37,v1,v2,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
37,v1,v6,40.0,160.03,10.0,1.0,0.8001,0.2,35.2906,True
37,v1,v5,40.0,170.0,20.0,1.0,0.85,0.4,35.062,True
37,v1,v9,40.0,320.0,10.0,1.0,1.6,0.2,34.6887,True
37,v1,v10,40.0,320.01,10.0,1.0,1.6001,0.2,34.6886,True
37,v2,v1,20.0,30.15,0.0,0.6,0.1507,0.0,17.0414,False
37,v2,v6,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
37,v2,v5,20.0,200.02,20.0,0.6,1.0001,0.4,14.9207,True
37,v2,v10,20.0,350.0,10.0,0.6,1.75,0.2,14.6108,True
37,v2,v9,20.0,350.01,10.0,0.6,1.7501,0.2,14.6108,True
37,v3,v4,20.0,80.06,20.0,0.6,0.4003,0.4,15.7161,True
37,v3,v8,20.0,90.05,10.0,0.6,0.4502,0.2,15.79,True
37,v3,v11,20.0,120.0,10.0,0.6,0.6,0.2,15.5406,True
37,v3,v7,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
37,v3,v12,20.0,230.02,20.0,0.6,1.1501,0.4,14.7993,True
37,v4,v8,40.0,10.0,30.0,1.0,0.05,0.6,37.3979,False
37,v4,v11,40.0,40.11,30.0,1.0,0.2006,0.6,36.1914,False
37,v4,v3,40.0,80.06,20.0,1.0,0.4003,0.4,35.7161,False
37,v4,v7,40.0,100.04,30.0,1.0,0.5002,0.6,35.3975,True
37,v4,v12,40.0,150.0,40.0,1.0,0.75,0.8,34.9488,True
38,v1,v2,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
38,v1,v6,40.0,170.03,0.0,1.0,0.8501,0.0,35.539,True
38,v1,v5,40.0,190.0,10.0,1.0,0.95,0.2,35.1415,True
38,v1,v9,40.0,310.0,10.0,1.0,1.55,0.2,34.7162,True
38,v1,v10,40.0,330.01,10.0,1.0,1.6501,0.2,34.6619,True
38,v2,v1,20.0,30.15,0.0,0.6,0.1507,0.0,17.0414,False
38,v2,v6,20.0,200.0,0.0,0.6,1.0,0.0,15.3979,True
38,v2,v5,20.0,220.02,10.0,0.6,1.1001,0.2,15.014,True
38,v2,v9,20.0,340.01,10.0,0.6,1.7001,0.2,14.636,True
38,v2,v10,20.0,360.0,10.0,0.6,1.8,0.2,14.5864,True
38,v3,v4,20.0,60.07,40.0,0.6,0.3004,0.8,15.7436,True
38,v3,v8,20.0,100.04,40.0,0.6,0.5002,0.8,15.3006,True
38,v3,v11,20.0,130.0,10.0,0.6,0.65,0.2,15.4711,True
38,v3,v7,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
38,v3,v12,20.0,250.02,10.0,0.6,1.2501,0.2,14.903,True
38,v4,v8,40.0,40.0,0.0,1.0,0.2,0.0,36.7959,False
38,v4,v3,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
38,v4,v11,40.0,70.06,30.0,1.0,0.3503,0.6,35.7069,False
38,v4,v7,40.0,130.03,30.0,1.0,0.6502,0.6,35.1698,True
38,v4,v12,40.0,190.0,30.0,1.0,0.95,0.6,34.8404,True
39,v1,v2,40.0,30.15,30.0,1.0,0.1507,0.6,36.4394,False
39,v1,v6,40.0,170.03,20.0,1.0,0.8501,0.4,35.0618,True
39,v1,v5,40.0,180.0,0.0,1.0,0.9,0.0,35.4895,True
39,v1,v9,40.0,320.0,10.0,1.0,1.6,0.2,34.6887,True
39,v1,v10,40.0,340.01,10.0,1.0,1.7001,0.2,34.636,True
39,v2,v1,20.0,30.15,30.0,0.6,0.1507,0.6,16.4394,True
39,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
39,v2,v5,20.0,210.02,30.0,0.6,1.0501,0.6,14.7534,True
39,v2,v9,20.0,350.01,40.0,0.6,1.7501,0.8,14.2129,True
39,v2,v10,20.0,370.0,40.0,0.6,1.85,0.8,14.1646,True
39,v3,v4,20.0,100.04,10.0,0.6,0.5002,0.2,15.6986,True
39,v3,v11,20.0,140.0,30.0,0.6,0.7,0.6,15.1057,True
39,v3,v8,20.0,140.03,20.0,0.6,0.7002,0.4,15.2304,True
39,v3,v7,20.0,200.0,0.0,0.6,1.0,0.0,15.3979,True
39,v3,v15,20.0,260.0,30.0,0.6,1.3,0.6,14.568,True
39,v4,v8,40.0,40.0,10.0,1.0,0.2,0.2,36.4949,False
39,v4,v11,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
39,v4,v3,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
39,v4,v7,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
39,v4,v12,40.0,160.0,10.0,1.0,0.8,0.2,35.2907,True
40,v1,v2,40.0,3.0,20.0,1.0,0.015,0.4,38.5686,False
40,v1,v5,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
40,v1,v6,40.0,190.02,30.0,1.0,0.9501,0.6,34.8403,True
40,v1,v9,40.0,310.0,30.0,1.0,1.55,0.6,34.4152,True
40,v1,v10,40.0,330.01,20.0,1.0,1.6501,0.4,34.4858,True
40,v2,v1,20.0,3.0,20.0,0.6,0.015,0.4,18.5686,True
40,v2,v5,20.0,180.02,10.0,0.6,0.9001,0.2,15.1883,True
40,v2,v6,20.0,190.0,10.0,0.6,0.95,0.2,15.1415,True
40,v2,v9,20.0,310.01,10.0,0.6,1.5501,0.2,14.7162,True
40,v2,v10,20.0,330.0,0.0,0.6,1.65,0.0,14.963,True
40,v3,v4,20.0,110.04,10.0,0.6,0.5502,0.2,15.6159,True
40,v3,v8,20.0,160.03,10.0,0.6,0.8001,0.2,15.2906,True
40,v3,v11,20.0,170.0,0.0,0.6,0.85,0.0,15.5391,True
40,v3,v7,20.0,200.0,10.0,0.6,1.0,0.2,15.0969,True
40,v3,v12,20.0,260.02,10.0,0.6,1.3001,0.2,14.869,True
40,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
40,v4,v11,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
40,v4,v7,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
40,v4,v3,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
40,v4,v12,40.0,150.0,0.0,1.0,0.75,0.0,35.6478,False
41,v1,v2,40.0,20.22,0.0,1.0,0.1011,0.0,37.3883,False
41,v1,v6,40.0,160.03,40.0,1.0,0.8001,0.8,34.8926,True
41,v1,v5,40.0,170.0,0.0,1.0,0.85,0.0,35.5391,True
41,v1,v9,40.0,280.0,10.0,1.0,1.4,0.2,34.8047,True
41,v1,v14,40.0,300.01,30.0,1.0,1.5001,0.6,34.4437,True
41,v2,v1,20.0,20.22,0.0,0.6,0.1011,0.0,17.3883,False
41,v2,v6,20.0,180.0,40.0,0.6,0.9,0.8,14.7905,True
41,v2,v5,20.0,190.02,0.0,0.6,0.9501,0.0,15.4424,True
41,v2,v9,20.0,300.01,10.0,0.6,1.5001,0.2,14.7447,True
41,v2,v14,20.0,320.0,30.0,0.6,1.6,0.6,14.3876,True
41,v3,v4,20.0,120.04,0.0,0.6,0.6002,0.0,15.8414,True
41,v3,v11,20.0,170.0,10.0,0.6,0.85,0.2,15.2381,True
41,v3,v8,20.0,170.03,0.0,0.6,0.8501,0.0,15.539,True
41,v3,v7,20.0,210.0,0.0,0.6,1.05,0.0,15.3556,True
41,v3,v12,20.0,270.02,30.0,0.6,1.3501,0.6,14.5352,True
41,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
41,v4,v11,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
41,v4,v7,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
41,v4,v3,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
41,v4,v12,40.0,150.0,30.0,1.0,0.75,0.6,35.0458,True
42,v1,v2,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
42,v1,v6,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
42,v1,v5,40.0,170.0,10.0,1.0,0.85,0.2,35.2381,True
42,v1,v9,40.0,270.0,20.0,1.0,1.35,0.4,34.6602,True
42,v1,v14,40.0,270.02,10.0,1.0,1.3501,0.2,34.8362,True
42,v2,v1,20.0,20.22,10.0,0.6,0.1011,0.2,17.0872,False
42,v2,v6,20.0,140.0,0.0,0.6,0.7,0.0,15.7077,True
42,v2,v5,20.0,190.02,20.0,0.6,0.9501,0.4,14.9653,True
42,v2,v14,20.0,290.0,20.0,0.6,1.45,0.4,14.5981,True
42,v2,v9,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
42,v3,v4,20.0,120.04,40.0,0.6,0.6002,0.8,15.1424,True
42,v3,v8,20.0,170.03,30.0,0.6,0.8501,0.6,14.9369,True
42,v3,v11,20.0,180.0,0.0,0.6,0.9,0.0,15.4895,True
42,v3,v7,20.0,210.0,40.0,0.6,1.05,0.8,14.6566,True
42,v3,v12,20.0,240.02,40.0,0.6,1.2001,0.8,14.5405,True
42,v4,v8,40.0,50.0,10.0,1.0,0.25,0.2,36.301,False
42,v4,v11,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
42,v4,v7,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
42,v4,v12,40.0,120.0,0.0,1.0,0.6,0.0,35.8416,False
42,v4,v3,40.0,120.04,40.0,1.0,0.6002,0.8,35.1424,True
43,v1,v2,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
43,v1,v6,40.0,110.04,20.0,1.0,0.5502,0.4,35.4398,False
43,v1,v5,40.0,180.0,0.0,1.0,0.9,0.0,35.4895,True
43,v1,v9,40.0,250.0,10.0,1.0,1.25,0.2,34.9031,True
43,v1,v10,40.0,280.02,40.0,1.0,1.4001,0.8,34.4067,True
43,v2,v1,20.0,30.15,10.0,0.6,0.1507,0.2,16.7404,False
43,v2,v6,20.0,140.0,10.0,0.6,0.7,0.2,15.4067,True
43,v2,v5,20.0,210.02,10.0,0.6,1.0501,0.2,15.0544,True
43,v2,v9,20.0,280.02,0.0,0.6,1.4001,0.0,15.1056,True
43,v2,v10,20.0,310.0,30.0,0.6,1.55,0.6,14.4152,True
43,v3,v4,20.0,80.06,20.0,0.6,0.4003,0.4,15.7161,True
43,v3,v8,20.0,140.03,10.0,0.6,0.7002,0.2,15.4065,True
43,v3,v7,20.0,170.0,20.0,0.6,0.85,0.4,15.062,True
43,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,15.1884,True
43,v3,v12,20.0,200.02,0.0,0.6,1.0001,0.0,15.3978,True
43,v4,v8,40.0,60.0,30.0,1.0,0.3,0.6,35.8416,False
43,v4,v3,40.0,80.06,20.0,1.0,0.4003,0.4,35.7161,False
43,v4,v7,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
43,v4,v11,40.0,100.04,30.0,1.0,0.5002,0.6,35.3975,True
43,v4,v12,40.0,120.0,20.0,1.0,0.6,0.4,35.3645,False
44,v1,v2,40.0,20.22,0.0,1.0,0.1011,0.0,37.3883,False
44,v1,v6,40.0,130.03,10.0,1.0,0.6502,0.2,35.4709,False
44,v1,v5,40.0,180.0,10.0,1.0,0.9,0.2,35.1884,True
44,v1,v9,40.0,260.0,10.0,1.0,1.3,0.2,34.869,True
44,v1,v14,40.0,310.01,10.0,1.0,1.5501,0.2,34.7162,True
44,v2,v1,20.0,20.22,0.0,0.6,0.1011,0.0,17.3883,False
44,v2,v6,20.0,150.0,10.0,0.6,0.75,0.2,15.3468,True
44,v2,v5,20.0,200.02,10.0,0.6,1.0001,0.2,15.0968,True
44,v2,v9,20.0,280.02,10.0,0.6,1.4001,0.2,14.8046,True
44,v2,v14,20.0,330.0,10.0,0.6,1.65,0.2,14.6619,True
44,v3,v4,20.0,100.04,10.0,0.6,0.5002,0.2,15.6986,True
44,v3,v8,20.0,130.03,30.0,0.6,0.6502,0.6,15.1698,True
44,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,15.062,True
44,v3,v7,20.0,190.0,20.0,0.6,0.95,0.4,14.9654,True
44,v3,v12,20.0,200.02,0.0,0.6,1.0001,0.0,15.3978,True
44,v4,v8,40.0,30.0,40.0,1.0,0.15,0.8,36.3468,True
44,v4,v11,40.0,70.06,30.0,1.0,0.3503,0.6,35.7069,False
44,v4,v7,40.0,90.05,30.0,1.0,0.4502,0.6,35.489,True
44,v4,v12,40.0,100.0,10.0,1.0,0.5,0.2,35.699,False
44,v4,v3,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
45,v1,v2,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
45,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
45,v1,v5,40.0,190.0,10.0,1.0,0.95,0.2,35.1415,True
45,v1,v9,40.0,270.0,10.0,1.0,1.35,0.2,34.8362,True
